Id,Region,Country,State,City,Month,Day,Year,AvgDailyTemperature
804764,Europe,Italy,,Rome,10,10,1997,69.7
804765,Europe,Italy,,Rome,10,11,1997,73.9
804766,Europe,Italy,,Rome,10,12,1997,70.1
804767,Europe,Italy,,Rome,10,13,1997,63.9
804768,Europe,Italy,,Rome,10,14,1997,58.0
804769,Europe,Italy,,Rome,10,15,1997,56.3
804770,Europe,Italy,,Rome,10,16,1997,60.7
804771,Europe,Italy,,Rome,10,17,1997,60.8
804772,Europe,Italy,,Rome,10,18,1997,60.9
804773,Europe,Italy,,Rome,10,19,1997,60.5
804774,Europe,Italy,,Rome,10,20,1997,61.3
804775,Europe,Italy,,Rome,10,21,1997,64.0
804776,Europe,Italy,,Rome,10,22,1997,63.4
804777,Europe,Italy,,Rome,10,23,1997,62.3
804778,Europe,Italy,,Rome,10,24,1997,63.7
804779,Europe,Italy,,Rome,10,25,1997,58.0
804780,Europe,Italy,,Rome,10,26,1997,55.7
804781,Europe,Italy,,Rome,10,27,1997,55.0
804782,Europe,Italy,,Rome,10,28,1997,51.4
804783,Europe,Italy,,Rome,10,29,1997,47.7
804784,Europe,Italy,,Rome,10,30,1997,49.4
804785,Europe,Italy,,Rome,10,31,1997,57.1
804786,Europe,Italy,,Rome,11,1,1997,58.5
804787,Europe,Italy,,Rome,11,2,1997,57.3
804788,Europe,Italy,,Rome,11,3,1997,56.3
804789,Europe,Italy,,Rome,11,4,1997,59.9
804790,Europe,Italy,,Rome,11,5,1997,61.7
804791,Europe,Italy,,Rome,11,6,1997,66.7
804792,Europe,Italy,,Rome,11,7,1997,64.5
804793,Europe,Italy,,Rome,11,8,1997,63.3
804794,Europe,Italy,,Rome,11,9,1997,64.1
804795,Europe,Italy,,Rome,11,10,1997,59.2
804796,Europe,Italy,,Rome,11,11,1997,60.2
804797,Europe,Italy,,Rome,11,12,1997,63.1
804798,Europe,Italy,,Rome,11,13,1997,54.2
804799,Europe,Italy,,Rome,11,14,1997,52.4
804800,Europe,Italy,,Rome,11,15,1997,52.0
804801,Europe,Italy,,Rome,11,16,1997,49.0
804802,Europe,Italy,,Rome,11,17,1997,50.0
804803,Europe,Italy,,Rome,11,18,1997,48.0
804804,Europe,Italy,,Rome,11,19,1997,45.4
804805,Europe,Italy,,Rome,11,20,1997,47.2
804806,Europe,Italy,,Rome,11,21,1997,49.4
804807,Europe,Italy,,Rome,11,22,1997,58.1
804808,Europe,Italy,,Rome,11,23,1997,56.7
804809,Europe,Italy,,Rome,11,24,1997,55.9
804810,Europe,Italy,,Rome,11,25,1997,56.0
804811,Europe,Italy,,Rome,11,26,1997,56.7
804812,Europe,Italy,,Rome,11,27,1997,59.1
804813,Europe,Italy,,Rome,11,28,1997,56.1
804814,Europe,Italy,,Rome,11,29,1997,54.7
804815,Europe,Italy,,Rome,11,30,1997,52.5
804816,Europe,Italy,,Rome,12,1,1997,50.5
804817,Europe,Italy,,Rome,12,2,1997,51.6
804818,Europe,Italy,,Rome,12,3,1997,51.0
804819,Europe,Italy,,Rome,12,4,1997,45.3
804820,Europe,Italy,,Rome,12,5,1997,48.2
804821,Europe,Italy,,Rome,12,6,1997,48.6
804822,Europe,Italy,,Rome,12,7,1997,43.3
804823,Europe,Italy,,Rome,12,8,1997,43.7
804824,Europe,Italy,,Rome,12,9,1997,48.7
804825,Europe,Italy,,Rome,12,10,1997,47.8
804826,Europe,Italy,,Rome,12,11,1997,50.9
804827,Europe,Italy,,Rome,12,12,1997,57.2
804828,Europe,Italy,,Rome,12,13,1997,49.3
804829,Europe,Italy,,Rome,12,14,1997,47.6
804830,Europe,Italy,,Rome,12,15,1997,43.1
804831,Europe,Italy,,Rome,12,16,1997,46.3
804832,Europe,Italy,,Rome,12,17,1997,52.3
804833,Europe,Italy,,Rome,12,18,1997,55.0
804834,Europe,Italy,,Rome,12,19,1997,59.8
804835,Europe,Italy,,Rome,12,20,1997,58.9
804836,Europe,Italy,,Rome,12,21,1997,53.2
804837,Europe,Italy,,Rome,12,22,1997,54.2
804838,Europe,Italy,,Rome,12,23,1997,51.0
804839,Europe,Italy,,Rome,12,24,1997,51.2
804840,Europe,Italy,,Rome,12,25,1997,48.1
804841,Europe,Italy,,Rome,12,26,1997,55.1
804842,Europe,Italy,,Rome,12,27,1997,52.0
804843,Europe,Italy,,Rome,12,28,1997,45.3
804844,Europe,Italy,,Rome,12,29,1997,44.3
804845,Europe,Italy,,Rome,12,30,1997,47.2
804846,Europe,Italy,,Rome,12,31,1997,51.1
804847,Europe,Italy,,Rome,1,1,1998,49.6
804848,Europe,Italy,,Rome,1,2,1998,49.5
804849,Europe,Italy,,Rome,1,3,1998,53.4
804850,Europe,Italy,,Rome,1,4,1998,55.0
804851,Europe,Italy,,Rome,1,5,1998,55.7
804852,Europe,Italy,,Rome,1,6,1998,52.4
804853,Europe,Italy,,Rome,1,7,1998,51.2
804854,Europe,Italy,,Rome,1,8,1998,51.2
804855,Europe,Italy,,Rome,1,9,1998,46.5
804856,Europe,Italy,,Rome,1,10,1998,46.1
804857,Europe,Italy,,Rome,1,11,1998,43.2
804858,Europe,Italy,,Rome,1,12,1998,46.3
804859,Europe,Italy,,Rome,1,13,1998,52.8
804860,Europe,Italy,,Rome,1,14,1998,54.4
804861,Europe,Italy,,Rome,1,15,1998,50.2
804862,Europe,Italy,,Rome,1,16,1998,47.2
804863,Europe,Italy,,Rome,1,17,1998,50.5
804864,Europe,Italy,,Rome,1,18,1998,50.4
804865,Europe,Italy,,Rome,1,19,1998,53.8
804866,Europe,Italy,,Rome,1,20,1998,48.8
804867,Europe,Italy,,Rome,1,21,1998,46.4
804868,Europe,Italy,,Rome,1,22,1998,46.5
804869,Europe,Italy,,Rome,1,23,1998,45.7
804870,Europe,Italy,,Rome,1,24,1998,45.8
804871,Europe,Italy,,Rome,1,25,1998,45.7
804872,Europe,Italy,,Rome,1,26,1998,44.5
804873,Europe,Italy,,Rome,1,27,1998,40.8
804874,Europe,Italy,,Rome,1,28,1998,41.8
804875,Europe,Italy,,Rome,1,29,1998,42.6
804876,Europe,Italy,,Rome,1,30,1998,40.2
804877,Europe,Italy,,Rome,1,31,1998,49.4
804878,Europe,Italy,,Rome,2,1,1998,48.5
804879,Europe,Italy,,Rome,2,2,1998,44.6
804880,Europe,Italy,,Rome,2,3,1998,48.6
804881,Europe,Italy,,Rome,2,4,1998,48.6
804882,Europe,Italy,,Rome,2,5,1998,47.2
804883,Europe,Italy,,Rome,2,6,1998,47.7
804884,Europe,Italy,,Rome,2,7,1998,45.8
804885,Europe,Italy,,Rome,2,8,1998,52.5
804886,Europe,Italy,,Rome,2,9,1998,47.7
804887,Europe,Italy,,Rome,2,10,1998,45.0
804888,Europe,Italy,,Rome,2,11,1998,45.8
804889,Europe,Italy,,Rome,2,12,1998,47.1
804890,Europe,Italy,,Rome,2,13,1998,49.9
804891,Europe,Italy,,Rome,2,14,1998,47.7
804892,Europe,Italy,,Rome,2,15,1998,48.0
804893,Europe,Italy,,Rome,2,16,1998,48.7
804894,Europe,Italy,,Rome,2,17,1998,51.8
804895,Europe,Italy,,Rome,2,18,1998,52.6
804896,Europe,Italy,,Rome,2,19,1998,48.9
804897,Europe,Italy,,Rome,2,20,1998,48.1
804898,Europe,Italy,,Rome,2,21,1998,50.3
804899,Europe,Italy,,Rome,2,22,1998,51.3
804900,Europe,Italy,,Rome,2,23,1998,50.6
804901,Europe,Italy,,Rome,2,24,1998,48.5
804902,Europe,Italy,,Rome,2,25,1998,50.4
804903,Europe,Italy,,Rome,2,26,1998,53.5
804904,Europe,Italy,,Rome,2,27,1998,51.0
804905,Europe,Italy,,Rome,2,28,1998,50.4
804906,Europe,Italy,,Rome,3,1,1998,54.6
804907,Europe,Italy,,Rome,3,2,1998,49.7
804908,Europe,Italy,,Rome,3,3,1998,50.7
804909,Europe,Italy,,Rome,3,4,1998,50.9
804910,Europe,Italy,,Rome,3,5,1998,54.7
804911,Europe,Italy,,Rome,3,6,1998,50.8
804912,Europe,Italy,,Rome,3,7,1998,52.1
804913,Europe,Italy,,Rome,3,8,1998,58.6
804914,Europe,Italy,,Rome,3,9,1998,57.2
804915,Europe,Italy,,Rome,3,10,1998,43.7
804916,Europe,Italy,,Rome,3,11,1998,44.3
804917,Europe,Italy,,Rome,3,12,1998,46.3
804918,Europe,Italy,,Rome,3,13,1998,49.5
804919,Europe,Italy,,Rome,3,14,1998,49.0
804920,Europe,Italy,,Rome,3,15,1998,49.3
804921,Europe,Italy,,Rome,3,16,1998,51.1
804922,Europe,Italy,,Rome,3,17,1998,50.6
804923,Europe,Italy,,Rome,3,18,1998,51.8
804924,Europe,Italy,,Rome,3,19,1998,53.4
804925,Europe,Italy,,Rome,3,20,1998,49.6
804926,Europe,Italy,,Rome,3,21,1998,54.0
804927,Europe,Italy,,Rome,3,22,1998,41.3
804928,Europe,Italy,,Rome,3,23,1998,43.3
804929,Europe,Italy,,Rome,3,24,1998,41.8
804930,Europe,Italy,,Rome,3,25,1998,45.6
804931,Europe,Italy,,Rome,3,26,1998,45.9
804932,Europe,Italy,,Rome,3,27,1998,47.9
804933,Europe,Italy,,Rome,3,28,1998,49.7
804934,Europe,Italy,,Rome,3,29,1998,50.8
804935,Europe,Italy,,Rome,3,30,1998,50.8
804936,Europe,Italy,,Rome,3,31,1998,55.6
804937,Europe,Italy,,Rome,4,1,1998,54.5
804938,Europe,Italy,,Rome,4,2,1998,53.9
804939,Europe,Italy,,Rome,4,3,1998,58.4
804940,Europe,Italy,,Rome,4,4,1998,61.8
804941,Europe,Italy,,Rome,4,5,1998,62.4
804942,Europe,Italy,,Rome,4,6,1998,59.5
804943,Europe,Italy,,Rome,4,7,1998,58.8
804944,Europe,Italy,,Rome,4,8,1998,60.9
804945,Europe,Italy,,Rome,4,9,1998,57.2
804946,Europe,Italy,,Rome,4,10,1998,55.6
804947,Europe,Italy,,Rome,4,11,1998,54.9
804948,Europe,Italy,,Rome,4,12,1998,54.2
804949,Europe,Italy,,Rome,4,13,1998,53.4
804950,Europe,Italy,,Rome,4,14,1998,52.7
804951,Europe,Italy,,Rome,4,15,1998,55.3
804952,Europe,Italy,,Rome,4,16,1998,58.2
804953,Europe,Italy,,Rome,4,17,1998,57.2
804954,Europe,Italy,,Rome,4,18,1998,55.7
804955,Europe,Italy,,Rome,4,19,1998,54.5
804956,Europe,Italy,,Rome,4,20,1998,55.3
804957,Europe,Italy,,Rome,4,21,1998,53.9
804958,Europe,Italy,,Rome,4,22,1998,56.3
804959,Europe,Italy,,Rome,4,23,1998,60.2
804960,Europe,Italy,,Rome,4,24,1998,59.2
804961,Europe,Italy,,Rome,4,25,1998,60.8
804962,Europe,Italy,,Rome,4,26,1998,59.5
804963,Europe,Italy,,Rome,4,27,1998,60.3
804964,Europe,Italy,,Rome,4,28,1998,56.7
804965,Europe,Italy,,Rome,4,29,1998,57.0
804966,Europe,Italy,,Rome,4,30,1998,57.2
804967,Europe,Italy,,Rome,5,1,1998,59.0
804968,Europe,Italy,,Rome,5,2,1998,58.6
804969,Europe,Italy,,Rome,5,3,1998,64.8
804970,Europe,Italy,,Rome,5,4,1998,59.5
804971,Europe,Italy,,Rome,5,5,1998,59.1
804972,Europe,Italy,,Rome,5,6,1998,59.8
804973,Europe,Italy,,Rome,5,7,1998,59.8
804974,Europe,Italy,,Rome,5,8,1998,62.0
804975,Europe,Italy,,Rome,5,9,1998,63.9
804976,Europe,Italy,,Rome,5,10,1998,66.3
804977,Europe,Italy,,Rome,5,11,1998,67.6
804978,Europe,Italy,,Rome,5,12,1998,67.3
804979,Europe,Italy,,Rome,5,13,1998,69.3
804980,Europe,Italy,,Rome,5,14,1998,67.7
804981,Europe,Italy,,Rome,5,15,1998,65.2
804982,Europe,Italy,,Rome,5,16,1998,66.6
804983,Europe,Italy,,Rome,5,17,1998,59.7
804984,Europe,Italy,,Rome,5,18,1998,60.4
804985,Europe,Italy,,Rome,5,19,1998,62.1
804986,Europe,Italy,,Rome,5,20,1998,65.6
804987,Europe,Italy,,Rome,5,21,1998,64.9
804988,Europe,Italy,,Rome,5,22,1998,63.3
804989,Europe,Italy,,Rome,5,23,1998,64.9
804990,Europe,Italy,,Rome,5,24,1998,66.1
804991,Europe,Italy,,Rome,5,25,1998,63.2
804992,Europe,Italy,,Rome,5,26,1998,64.2
804993,Europe,Italy,,Rome,5,27,1998,65.9
804994,Europe,Italy,,Rome,5,28,1998,68.4
804995,Europe,Italy,,Rome,5,29,1998,67.3
804996,Europe,Italy,,Rome,5,30,1998,65.3
804997,Europe,Italy,,Rome,5,31,1998,65.1
804998,Europe,Italy,,Rome,6,1,1998,70.2
804999,Europe,Italy,,Rome,6,2,1998,70.0
805000,Europe,Italy,,Rome,6,3,1998,74.6
805001,Europe,Italy,,Rome,6,4,1998,78.0
805002,Europe,Italy,,Rome,6,5,1998,77.9
805003,Europe,Italy,,Rome,6,6,1998,77.8
805004,Europe,Italy,,Rome,6,7,1998,74.2
805005,Europe,Italy,,Rome,6,8,1998,72.4
805006,Europe,Italy,,Rome,6,9,1998,70.5
805007,Europe,Italy,,Rome,6,10,1998,70.8
805008,Europe,Italy,,Rome,6,11,1998,69.2
805009,Europe,Italy,,Rome,6,12,1998,63.3
805010,Europe,Italy,,Rome,6,13,1998,62.3
805011,Europe,Italy,,Rome,6,14,1998,64.7
805012,Europe,Italy,,Rome,6,15,1998,66.6
805013,Europe,Italy,,Rome,6,16,1998,67.7
805014,Europe,Italy,,Rome,6,17,1998,67.5
805015,Europe,Italy,,Rome,6,18,1998,69.9
805016,Europe,Italy,,Rome,6,19,1998,70.5
805017,Europe,Italy,,Rome,6,20,1998,73.3
805018,Europe,Italy,,Rome,6,21,1998,73.2
805019,Europe,Italy,,Rome,6,22,1998,73.5
805020,Europe,Italy,,Rome,6,23,1998,72.6
805021,Europe,Italy,,Rome,6,24,1998,74.0
805022,Europe,Italy,,Rome,6,25,1998,73.2
805023,Europe,Italy,,Rome,6,26,1998,74.8
805024,Europe,Italy,,Rome,6,27,1998,75.3
805025,Europe,Italy,,Rome,6,28,1998,76.1
805026,Europe,Italy,,Rome,6,29,1998,78.3
805027,Europe,Italy,,Rome,6,30,1998,78.1
805028,Europe,Italy,,Rome,7,1,1998,79.4
805029,Europe,Italy,,Rome,7,2,1998,80.7
805030,Europe,Italy,,Rome,7,3,1998,77.8
805031,Europe,Italy,,Rome,7,4,1998,77.1
805032,Europe,Italy,,Rome,7,5,1998,74.8
805033,Europe,Italy,,Rome,7,6,1998,74.4
805034,Europe,Italy,,Rome,7,7,1998,76.3
805035,Europe,Italy,,Rome,7,8,1998,74.2
805036,Europe,Italy,,Rome,7,9,1998,72.9
805037,Europe,Italy,,Rome,7,10,1998,73.0
805038,Europe,Italy,,Rome,7,11,1998,73.6
805039,Europe,Italy,,Rome,7,12,1998,73.6
805040,Europe,Italy,,Rome,7,13,1998,74.2
805041,Europe,Italy,,Rome,7,14,1998,73.5
805042,Europe,Italy,,Rome,7,15,1998,74.1
805043,Europe,Italy,,Rome,7,16,1998,74.1
805044,Europe,Italy,,Rome,7,17,1998,74.0
805045,Europe,Italy,,Rome,7,18,1998,74.4
805046,Europe,Italy,,Rome,7,19,1998,74.5
805047,Europe,Italy,,Rome,7,20,1998,77.4
805048,Europe,Italy,,Rome,7,21,1998,77.8
805049,Europe,Italy,,Rome,7,22,1998,77.6
805050,Europe,Italy,,Rome,7,23,1998,77.5
805051,Europe,Italy,,Rome,7,24,1998,78.1
805052,Europe,Italy,,Rome,7,25,1998,78.2
805053,Europe,Italy,,Rome,7,26,1998,78.7
805054,Europe,Italy,,Rome,7,27,1998,79.4
805055,Europe,Italy,,Rome,7,28,1998,79.4
805056,Europe,Italy,,Rome,7,29,1998,77.1
805057,Europe,Italy,,Rome,7,30,1998,76.5
805058,Europe,Italy,,Rome,7,31,1998,76.9
805059,Europe,Italy,,Rome,8,1,1998,76.1
805060,Europe,Italy,,Rome,8,2,1998,79.3
805061,Europe,Italy,,Rome,8,3,1998,80.8
805062,Europe,Italy,,Rome,8,4,1998,78.4
805063,Europe,Italy,,Rome,8,5,1998,78.1
805064,Europe,Italy,,Rome,8,6,1998,82.0
805065,Europe,Italy,,Rome,8,7,1998,80.7
805066,Europe,Italy,,Rome,8,8,1998,77.8
805067,Europe,Italy,,Rome,8,9,1998,76.9
805068,Europe,Italy,,Rome,8,10,1998,79.0
805069,Europe,Italy,,Rome,8,11,1998,80.4
805070,Europe,Italy,,Rome,8,12,1998,81.3
805071,Europe,Italy,,Rome,8,13,1998,80.1
805072,Europe,Italy,,Rome,8,14,1998,78.8
805073,Europe,Italy,,Rome,8,15,1998,80.7
805074,Europe,Italy,,Rome,8,16,1998,79.5
805075,Europe,Italy,,Rome,8,17,1998,79.3
805076,Europe,Italy,,Rome,8,18,1998,79.3
805077,Europe,Italy,,Rome,8,19,1998,79.4
805078,Europe,Italy,,Rome,8,20,1998,77.2
805079,Europe,Italy,,Rome,8,21,1998,77.5
805080,Europe,Italy,,Rome,8,22,1998,77.9
805081,Europe,Italy,,Rome,8,23,1998,78.3
805082,Europe,Italy,,Rome,8,24,1998,77.2
805083,Europe,Italy,,Rome,8,25,1998,77.1
805084,Europe,Italy,,Rome,8,26,1998,75.2
805085,Europe,Italy,,Rome,8,27,1998,76.2
805086,Europe,Italy,,Rome,8,28,1998,74.7
805087,Europe,Italy,,Rome,8,29,1998,71.8
805088,Europe,Italy,,Rome,8,30,1998,68.1
805089,Europe,Italy,,Rome,8,31,1998,69.6
805090,Europe,Italy,,Rome,9,1,1998,72.1
805091,Europe,Italy,,Rome,9,2,1998,75.1
805092,Europe,Italy,,Rome,9,3,1998,75.0
805093,Europe,Italy,,Rome,9,4,1998,76.6
805094,Europe,Italy,,Rome,9,5,1998,75.8
805095,Europe,Italy,,Rome,9,6,1998,72.2
805096,Europe,Italy,,Rome,9,7,1998,72.1
805097,Europe,Italy,,Rome,9,8,1998,72.1
805098,Europe,Italy,,Rome,9,9,1998,71.6
805099,Europe,Italy,,Rome,9,10,1998,73.6
805100,Europe,Italy,,Rome,9,11,1998,73.4
805101,Europe,Italy,,Rome,9,12,1998,70.6
805102,Europe,Italy,,Rome,9,13,1998,66.8
805103,Europe,Italy,,Rome,9,14,1998,65.3
805104,Europe,Italy,,Rome,9,15,1998,62.6
805105,Europe,Italy,,Rome,9,16,1998,65.0
805106,Europe,Italy,,Rome,9,17,1998,67.1
805107,Europe,Italy,,Rome,9,18,1998,68.3
805108,Europe,Italy,,Rome,9,19,1998,67.5
805109,Europe,Italy,,Rome,9,20,1998,66.7
805110,Europe,Italy,,Rome,9,21,1998,67.6
805111,Europe,Italy,,Rome,9,22,1998,64.7
805112,Europe,Italy,,Rome,9,23,1998,66.7
805113,Europe,Italy,,Rome,9,24,1998,67.2
805114,Europe,Italy,,Rome,9,25,1998,69.4
805115,Europe,Italy,,Rome,9,26,1998,71.8
805116,Europe,Italy,,Rome,9,27,1998,68.9
805117,Europe,Italy,,Rome,9,28,1998,67.3
805118,Europe,Italy,,Rome,9,29,1998,65.9
805119,Europe,Italy,,Rome,9,30,1998,68.3
805120,Europe,Italy,,Rome,10,1,1998,70.7
805121,Europe,Italy,,Rome,10,2,1998,67.2
805122,Europe,Italy,,Rome,10,3,1998,59.3
805123,Europe,Italy,,Rome,10,4,1998,61.6
805124,Europe,Italy,,Rome,10,5,1998,68.3
805125,Europe,Italy,,Rome,10,6,1998,69.0
805126,Europe,Italy,,Rome,10,7,1998,66.0
805127,Europe,Italy,,Rome,10,8,1998,62.8
805128,Europe,Italy,,Rome,10,9,1998,63.5
805129,Europe,Italy,,Rome,10,10,1998,62.9
805130,Europe,Italy,,Rome,10,11,1998,61.3
805131,Europe,Italy,,Rome,10,12,1998,61.0
805132,Europe,Italy,,Rome,10,13,1998,59.4
805133,Europe,Italy,,Rome,10,14,1998,57.8
805134,Europe,Italy,,Rome,10,15,1998,58.2
805135,Europe,Italy,,Rome,10,16,1998,60.4
805136,Europe,Italy,,Rome,10,17,1998,63.6
805137,Europe,Italy,,Rome,10,18,1998,67.5
805138,Europe,Italy,,Rome,10,19,1998,67.3
805139,Europe,Italy,,Rome,10,20,1998,62.9
805140,Europe,Italy,,Rome,10,21,1998,61.7
805141,Europe,Italy,,Rome,10,22,1998,60.5
805142,Europe,Italy,,Rome,10,23,1998,57.4
805143,Europe,Italy,,Rome,10,24,1998,59.9
805144,Europe,Italy,,Rome,10,25,1998,63.2
805145,Europe,Italy,,Rome,10,26,1998,60.4
805146,Europe,Italy,,Rome,10,27,1998,56.4
805147,Europe,Italy,,Rome,10,28,1998,60.5
805148,Europe,Italy,,Rome,10,29,1998,66.5
805149,Europe,Italy,,Rome,10,30,1998,63.1
805150,Europe,Italy,,Rome,10,31,1998,57.2
805151,Europe,Italy,,Rome,11,1,1998,62.5
805152,Europe,Italy,,Rome,11,2,1998,61.5
805153,Europe,Italy,,Rome,11,3,1998,65.8
805154,Europe,Italy,,Rome,11,4,1998,67.0
805155,Europe,Italy,,Rome,11,5,1998,63.4
805156,Europe,Italy,,Rome,11,6,1998,60.5
805157,Europe,Italy,,Rome,11,7,1998,56.7
805158,Europe,Italy,,Rome,11,8,1998,52.5
805159,Europe,Italy,,Rome,11,9,1998,50.2
805160,Europe,Italy,,Rome,11,10,1998,54.1
805161,Europe,Italy,,Rome,11,11,1998,58.5
805162,Europe,Italy,,Rome,11,12,1998,52.8
805163,Europe,Italy,,Rome,11,13,1998,50.2
805164,Europe,Italy,,Rome,11,14,1998,52.2
805165,Europe,Italy,,Rome,11,15,1998,55.3
805166,Europe,Italy,,Rome,11,16,1998,49.9
805167,Europe,Italy,,Rome,11,17,1998,47.5
805168,Europe,Italy,,Rome,11,18,1998,45.6
805169,Europe,Italy,,Rome,11,19,1998,47.3
805170,Europe,Italy,,Rome,11,20,1998,44.3
805171,Europe,Italy,,Rome,11,21,1998,39.6
805172,Europe,Italy,,Rome,11,22,1998,43.6
805173,Europe,Italy,,Rome,11,23,1998,43.3
805174,Europe,Italy,,Rome,11,24,1998,40.9
805175,Europe,Italy,,Rome,11,25,1998,45.6
805176,Europe,Italy,,Rome,11,26,1998,49.2
805177,Europe,Italy,,Rome,11,27,1998,47.6
805178,Europe,Italy,,Rome,11,28,1998,49.5
805179,Europe,Italy,,Rome,11,29,1998,45.9
805180,Europe,Italy,,Rome,11,30,1998,47.7
805181,Europe,Italy,,Rome,12,1,1998,49.6
805182,Europe,Italy,,Rome,12,2,1998,48.6
805183,Europe,Italy,,Rome,12,3,1998,52.3
805184,Europe,Italy,,Rome,12,4,1998,54.9
805185,Europe,Italy,,Rome,12,5,1998,50.9
805186,Europe,Italy,,Rome,12,6,1998,43.8
805187,Europe,Italy,,Rome,12,7,1998,39.1
805188,Europe,Italy,,Rome,12,8,1998,38.8
805189,Europe,Italy,,Rome,12,9,1998,37.5
805190,Europe,Italy,,Rome,12,10,1998,40.3
805191,Europe,Italy,,Rome,12,11,1998,47.4
805192,Europe,Italy,,Rome,12,12,1998,50.5
805193,Europe,Italy,,Rome,12,13,1998,46.5
805194,Europe,Italy,,Rome,12,14,1998,45.9
805195,Europe,Italy,,Rome,12,15,1998,45.5
805196,Europe,Italy,,Rome,12,16,1998,45.3
805197,Europe,Italy,,Rome,12,17,1998,47.8
805198,Europe,Italy,,Rome,12,18,1998,45.5
805199,Europe,Italy,,Rome,12,19,1998,46.6
805200,Europe,Italy,,Rome,12,20,1998,54.4
805201,Europe,Italy,,Rome,12,21,1998,51.9
805202,Europe,Italy,,Rome,12,22,1998,45.2
805203,Europe,Italy,,Rome,12,23,1998,42.8
805204,Europe,Italy,,Rome,12,24,1998,-99.0
805205,Europe,Italy,,Rome,12,25,1998,-99.0
805206,Europe,Italy,,Rome,12,26,1998,39.2
805207,Europe,Italy,,Rome,12,27,1998,39.5
805208,Europe,Italy,,Rome,12,28,1998,41.9
805209,Europe,Italy,,Rome,12,29,1998,43.8
805210,Europe,Italy,,Rome,12,30,1998,-99.0
805211,Europe,Italy,,Rome,12,31,1998,-99.0
805212,Europe,Italy,,Rome,1,1,1999,53.1
805213,Europe,Italy,,Rome,1,2,1999,50.9
805214,Europe,Italy,,Rome,1,3,1999,48.8
805215,Europe,Italy,,Rome,1,4,1999,47.8
805216,Europe,Italy,,Rome,1,5,1999,47.8
805217,Europe,Italy,,Rome,1,6,1999,45.2
805218,Europe,Italy,,Rome,1,7,1999,45.4
805219,Europe,Italy,,Rome,1,8,1999,50.9
805220,Europe,Italy,,Rome,1,9,1999,49.2
805221,Europe,Italy,,Rome,1,10,1999,-99.0
805222,Europe,Italy,,Rome,1,11,1999,54.6
805223,Europe,Italy,,Rome,1,12,1999,51.6
805224,Europe,Italy,,Rome,1,13,1999,48.1
805225,Europe,Italy,,Rome,1,14,1999,43.8
805226,Europe,Italy,,Rome,1,15,1999,44.8
805227,Europe,Italy,,Rome,1,16,1999,45.1
805228,Europe,Italy,,Rome,1,17,1999,47.0
805229,Europe,Italy,,Rome,1,18,1999,43.2
805230,Europe,Italy,,Rome,1,19,1999,44.2
805231,Europe,Italy,,Rome,1,20,1999,44.6
805232,Europe,Italy,,Rome,1,21,1999,42.1
805233,Europe,Italy,,Rome,1,22,1999,43.9
805234,Europe,Italy,,Rome,1,23,1999,42.1
805235,Europe,Italy,,Rome,1,24,1999,42.0
805236,Europe,Italy,,Rome,1,25,1999,40.6
805237,Europe,Italy,,Rome,1,26,1999,43.2
805238,Europe,Italy,,Rome,1,27,1999,53.1
805239,Europe,Italy,,Rome,1,28,1999,46.9
805240,Europe,Italy,,Rome,1,29,1999,46.6
805241,Europe,Italy,,Rome,1,30,1999,33.9
805242,Europe,Italy,,Rome,1,31,1999,35.1
805243,Europe,Italy,,Rome,2,1,1999,37.4
805244,Europe,Italy,,Rome,2,2,1999,39.4
805245,Europe,Italy,,Rome,2,3,1999,41.0
805246,Europe,Italy,,Rome,2,4,1999,44.6
805247,Europe,Italy,,Rome,2,5,1999,45.9
805248,Europe,Italy,,Rome,2,6,1999,47.0
805249,Europe,Italy,,Rome,2,7,1999,45.1
805250,Europe,Italy,,Rome,2,8,1999,46.3
805251,Europe,Italy,,Rome,2,9,1999,49.1
805252,Europe,Italy,,Rome,2,10,1999,49.9
805253,Europe,Italy,,Rome,2,11,1999,38.4
805254,Europe,Italy,,Rome,2,12,1999,37.1
805255,Europe,Italy,,Rome,2,13,1999,38.4
805256,Europe,Italy,,Rome,2,14,1999,37.7
805257,Europe,Italy,,Rome,2,15,1999,38.8
805258,Europe,Italy,,Rome,2,16,1999,40.1
805259,Europe,Italy,,Rome,2,17,1999,42.2
805260,Europe,Italy,,Rome,2,18,1999,45.6
805261,Europe,Italy,,Rome,2,19,1999,48.7
805262,Europe,Italy,,Rome,2,20,1999,50.0
805263,Europe,Italy,,Rome,2,21,1999,52.8
805264,Europe,Italy,,Rome,2,22,1999,53.9
805265,Europe,Italy,,Rome,2,23,1999,44.8
805266,Europe,Italy,,Rome,2,24,1999,43.9
805267,Europe,Italy,,Rome,2,25,1999,52.8
805268,Europe,Italy,,Rome,2,26,1999,46.6
805269,Europe,Italy,,Rome,2,27,1999,47.8
805270,Europe,Italy,,Rome,2,28,1999,49.4
805271,Europe,Italy,,Rome,3,1,1999,50.0
805272,Europe,Italy,,Rome,3,2,1999,48.0
805273,Europe,Italy,,Rome,3,3,1999,54.5
805274,Europe,Italy,,Rome,3,4,1999,54.6
805275,Europe,Italy,,Rome,3,5,1999,53.0
805276,Europe,Italy,,Rome,3,6,1999,50.2
805277,Europe,Italy,,Rome,3,7,1999,50.5
805278,Europe,Italy,,Rome,3,8,1999,45.9
805279,Europe,Italy,,Rome,3,9,1999,50.8
805280,Europe,Italy,,Rome,3,10,1999,53.6
